,timestamp,tweet_id,text,hashtags,links,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user_id,username,screen_name,user_location,followers_count,friends_count,user_creation,favourites_count,coordinates,country,retweets,retweeted,lang,company
136,Fri May 22 17:11:59 +0000 2020,1263880298279981056,"@Philatelovely Happy S day!

First it's Sevilla, from a Spain air mail (Goya’s Way if Flying).

Dura Europos Synago… https://t.co/gYRFRQ4rCQ",[],https://twitter.com/i/web/status/1263880298279981056,1263876445841039363,1226088089489199106,Philatelovely,1256771938275536903,PanamaStamps/JJ Gutierrez,PanamaStamps,"Panamá, Republic of Panamá",95,143,Sun May 03 02:26:09 +0000 2020,884,,,0,False,en,Air France
137,Fri May 22 17:05:36 +0000 2020,1263878692125790210,Delta retired its entire 777 fleet and now Air France announces it is retiring its entire A380 fleet. Air travel ma… https://t.co/u0aRjEN6fC,[],https://twitter.com/i/web/status/1263878692125790210,,,,1707281120,Vipin Narang,NarangVipin,"Cambridge, Massachusetts",39822,1150,Wed Aug 28 13:16:43 +0000 2013,29411,,,6,False,en,Air France
138,Fri May 22 17:05:04 +0000 2020,1263878557522067456,@RobertB13844710 I've just moved back from living in France for 15 years.I was nervous about healthcare arrangement… https://t.co/p6hyCECPWr,[],https://twitter.com/i/web/status/1263878557522067456,1263602293070495745,1189841394480959488,RobertB13844710,497126517,Erdmute Wendlinger D,ErdmuteD,Cornwall /Devon border.France.,2995,2579,Sun Feb 19 17:06:30 +0000 2012,54297,,,0,False,en,Air France
139,Fri May 22 17:00:00 +0000 2020,1263877282034114560,.@HBO To Air David France's 'Welcome To Chechnya' https://t.co/EqJwZKRag0 #lgbt #homophobia #transphobia… https://t.co/HaqBbCVxI6,"[{'text': 'lgbt', 'indices': [74, 79]}, {'text': 'homophobia', 'indices': [80, 91]}, {'text': 'transphobia', 'indices': [92, 104]}]",https://bit.ly/3e6gt0c,,,,108845320,On Top Magazine,OnTopMag,United States,5013,5347,Wed Jan 27 05:23:15 +0000 2010,2654,,,0,False,en,Air France
140,Fri May 22 16:53:26 +0000 2020,1263875628350218241,@RFreak71 @gameinformer Air France Flight 296 https://t.co/ZBlQ3Ro7EV,[],,1263875066086989825,1067486402236084227,RFreak71,207459607,VP PlayStation Studios #BullshitMafia,direxPS3,"Milna, Island Brač, Croatia",261,750,Mon Oct 25 11:11:25 +0000 2010,5818,,,0,False,en,Air France
141,Fri May 22 16:32:25 +0000 2020,1263870340213673989,Maybe @afneil it’s to save us the embarrassment of France and others not air bridging with us in the near future be… https://t.co/NtYNAB9pql,[],https://twitter.com/i/web/status/1263870340213673989,,,,525852801,Terri Portmann,Giveitago1,,566,456,Thu Mar 15 23:37:53 +0000 2012,26800,,,0,False,en,Air France
142,Fri May 22 16:31:43 +0000 2020,1263870165038575619,And asks on air bridges mentioned by Grant Shapps. PP says there are limited exemptions re France frontier workers… https://t.co/hflWPPnQFx,[],https://twitter.com/i/web/status/1263870165038575619,1263869761081036803,14512429,nickhorner,14512429,Nick Horner,nickhorner,,2725,2590,Thu Apr 24 14:43:13 +0000 2008,4396,,,0,False,en,Air France
143,Fri May 22 16:29:54 +0000 2020,1263869706936684545,Air France – Toucan 12x18 (12x18 Heavyweight Art Print) https://t.co/RYOeUBJy7R https://t.co/GtL2PJd8Xf,[],https://www.etsy.com/PrintBerkeley/listing/538199575/air-france-toucan-12x18-12x18?utm_source=etsyfu&utm_medium=api&utm_campaign=api,,,,705130453473300480,PrintBerkeley,PrintBerkeley,"Berkeley, CA",138,767,Wed Mar 02 20:39:35 +0000 2016,87,,,0,False,en,Air France
144,Fri May 22 16:26:43 +0000 2020,1263868905178705921,"@IvanTorreezi @DLDracoRex @GoldenJoooel @ViolateGeneva No they knew military personnel were there, but they also kn… https://t.co/e6z3rjOeMD",[],https://twitter.com/i/web/status/1263868905178705921,1263867595381444609,1238668510869565472,IvanTorreezi,834615913332764672,Masterchiefan,masterchiefan,,83,1566,Thu Feb 23 04:08:34 +0000 2017,11503,,,0,False,en,Air France
145,Fri May 22 16:24:58 +0000 2020,1263868465674219521,"Chad Travel Advisory On May 22, 2020 - https://t.co/yxVtKUYKoT of information on special Air France flight on 30 Ma… https://t.co/ZALFUMhq4w",[],https://www.safedestinations.com/chad-travel-advisory-on-may-22-2020/Addition,,,,1006316592597065729,🦠 SafeDestinations.com,SafeDestinatio1,Canada,102,25,Mon Jun 11 23:25:46 +0000 2018,24,,,0,False,en,Air France
146,Fri May 22 16:19:06 +0000 2020,1263866988079636482,"Congo Travel Advisory On May 22, 2020 - https://t.co/CdFdPxD15s to reflect end of Air France flight ('Return to the UK' page)",[],https://www.safedestinations.com/congo-travel-advisory-on-may-22-2020/Update,,,,1006316592597065729,🦠 SafeDestinations.com,SafeDestinatio1,Canada,102,25,Mon Jun 11 23:25:46 +0000 2018,24,,,0,False,en,Air France
147,Fri May 22 16:17:32 +0000 2020,1263866593819361282,"@OccupyLondon @ExtinctionR @XRebellionUK Nonsense.
HS2 brings 210min trips to London-Edb/Glas &amp; 3 x 1,100 seat trai… https://t.co/SnCEGN4gz2",[],https://twitter.com/i/web/status/1263866593819361282,1263859198087049218,379481082,OccupyLondon,47071556,Chris Ogilvie,Ogilvie_CJ,"Campania, Italy",962,2787,Sun Jun 14 10:40:06 +0000 2009,10749,,,0,False,en,Air France
148,Fri May 22 16:13:04 +0000 2020,1263865471889096704,"Au Revoir, Air France A380s. You Will Be Missed. https://t.co/IqLVE67TlC https://t.co/tBtfKdPiu1",[],http://dlvr.it/RX9FnD,,,,714546151278518272,TravelUpdate,TheTravelUpdate,,4162,128,Mon Mar 28 20:14:12 +0000 2016,506,,,1,False,en,Air France
149,Fri May 22 16:11:13 +0000 2020,1263865004652064768,"Aviation disaster. Air France retires A380 fleet
Air France has retired its entire A380 fleet with immediate effect… https://t.co/1UMDbBISWK",[],https://twitter.com/i/web/status/1263865004652064768,,,,480135960,Dan DeBusschere,DanDeBusschere,"Orinda, CA USA",163,407,Wed Feb 01 04:52:24 +0000 2012,1310,,,0,False,en,Air France
150,Fri May 22 16:10:31 +0000 2020,1263864828663382017,"FT Editorial: ""At a minimum, corporate bailout recipients should be required to come up with a solid plan showing h… https://t.co/f4l5nESVM1",[],https://twitter.com/i/web/status/1263864828663382017,,,,880092670869344256,Helena,helenakic,"Nottingham, UK, Europe",212,210,Wed Jun 28 15:56:58 +0000 2017,2768,,,1,False,en,Air France
151,Fri May 22 16:03:26 +0000 2020,1263863047514456070,"Air France retires all A380s

Air France (AF, Paris CDG) has announced that due to the impact of the COVID-19 pande… https://t.co/iurZ5L5ykA",[],https://twitter.com/i/web/status/1263863047514456070,,,,142669873,Qadir Saheed ✈🚁🚀🛰🌏,QadirSaheed,Worldwide,99,191,Tue May 11 12:56:04 +0000 2010,1473,,,0,False,en,Air France
152,Fri May 22 15:44:14 +0000 2020,1263858216603131905,@BBCNews @itvnews @SkyNews @guardian @Telegraph and more please ask about air bridges and pushing for it when Grant… https://t.co/ly4cVopAz6,[],https://twitter.com/i/web/status/1263858216603131905,,612473,BBCNews,1257484760848445440,Partysmile12321,partysmile12321,,0,9,Tue May 05 01:38:36 +0000 2020,32,,,0,False,en,Air France
153,Fri May 22 15:38:48 +0000 2020,1263856848119181312,@Expedia I have sent about 100 messages to you and still being told I’ve to wait for a reply from Air France !!! I’… https://t.co/9imGZaAjFy,[],https://twitter.com/i/web/status/1263856848119181312,1263855225237942272,17365848,Expedia,950850357445431297,Logan,Logan54447485,"Glasgow, Scotland",2,16,Tue Jan 09 22:02:45 +0000 2018,3,,,0,False,en,Air France
154,Fri May 22 15:34:21 +0000 2020,1263855729326395392,@Irish_in_France @toutsurletimbre @Postvox It was the first commercial air travel service in the world and one of t… https://t.co/jGlCWMgIEi,[],https://twitter.com/i/web/status/1263855729326395392,1263756154737430528,832302034531520512,Irish_in_France,2230680103,The Collectors Shop,CollectorsShop,"Dublin, Ireland",1890,2031,Thu Dec 05 00:32:53 +0000 2013,2503,,,0,False,en,Air France
155,Fri May 22 15:32:50 +0000 2020,1263855345136332801,"Indian Defence Minister Rajnathsing placed blessed lemons under Rafael plane’ wheels, for making them holy. Instead… https://t.co/uRR5VAsa9q",[],https://twitter.com/i/web/status/1263855345136332801,,,,2461859502,ADD,rokhtalk,,5,24,Thu Apr 24 16:00:17 +0000 2014,126,,,0,False,en,Air France
156,Fri May 22 15:28:02 +0000 2020,1263854137948733446,@lufthansa Wow. Look at Air France. They are able to take your booking reference and help you via Twitter. Surely a… https://t.co/12Db3iSJky,[],https://twitter.com/i/web/status/1263854137948733446,,124476322,lufthansa,778248312549937152,Min Kin Lee,MinKinLee1,,19,21,Tue Sep 20 15:03:51 +0000 2016,31,,,0,False,en,Air France
157,Fri May 22 15:24:07 +0000 2020,1263853154355077121,So your on air guy lauds Bernie Taupin for writing Elton John a song about burning down the rich man's house. Aweso… https://t.co/iGQGlCS3tm,[],https://twitter.com/i/web/status/1263853154355077121,,,,1215100770669989888,Orlando Cross,OrlandoCross10,,3,40,Thu Jan 09 02:40:32 +0000 2020,934,,,0,False,en,Air France
158,Fri May 22 15:20:12 +0000 2020,1263852168597114881,@afneil How the f#ck they gonna enforce this. government is a joke and comedy gold  after letting 20m arrive in uk… https://t.co/rxw42CCVYJ,[],https://twitter.com/i/web/status/1263852168597114881,1263767179213918210,136004952,afneil,470328770,Deano7312,12bw1312,,34,308,Sat Jan 21 17:00:24 +0000 2012,1007,,United Kingdom,0,False,en,Air France
159,Fri May 22 15:13:02 +0000 2020,1263850363167408129,Congo: Update to reflect end of Air France flight ('Return to the UK' page) #TravelAdvice https://t.co/TvZQ2US8dT,"[{'text': 'TravelAdvice', 'indices': [76, 89]}]",https://www.gov.uk/foreign-travel-advice/congo,,,,65709091,travelmoneyfinder,travelmoneyfind,Cambridgeshire,1104,820,Fri Aug 14 19:08:51 +0000 2009,172,,,1,False,en,Air France
160,Fri May 22 15:12:03 +0000 2020,1263850114436792324,"Congo: Update to reflect end of Air France flight ('Return to the UK' page)
- #COVID19Pandemic https://t.co/prKjk0RZZw","[{'text': 'COVID19Pandemic', 'indices': [78, 94]}]",https://www.gov.uk/foreign-travel-advice/congo,,,,93381888,touchtree,touchtree_co_uk,Cambridgeshire UK,72,183,Sun Nov 29 11:28:00 +0000 2009,195,,,1,False,en,Air France
161,Fri May 22 15:09:03 +0000 2020,1263849360095236096,"Air France retires all A380s: Air France (AF, Paris CDG) has announced that due to the impact of the COVID-19 pande… https://t.co/JjbuBlmDSD",[],https://twitter.com/i/web/status/1263849360095236096,,,,81806596,ch-aviation,chaviation,,5985,1932,Mon Oct 12 09:53:17 +0000 2009,230,,,0,False,en,Air France
162,Fri May 22 14:38:34 +0000 2020,1263841688252026880,"@crusaderproject @linzoconnor @afneil Of course I know about the channel dash, you patronising dolt--.The Krauts we… https://t.co/X0uZymtkj0",[],https://twitter.com/i/web/status/1263841688252026880,1263840156416643072,1043725949546586112,crusaderproject,1017454061044535297,Grumpyxx,Grumpyxx1,,72,30,Thu Jul 12 17:02:06 +0000 2018,2350,,,0,False,en,Air France
163,Fri May 22 14:31:09 +0000 2020,1263839822898065408,@PradhvinS @nazmigendutt Skeleton Boy (Air France Remix) though. It’s like a song for your first crush ☹️🥺 https://t.co/ix1WUCFx3Q,[],,1263838313925885952,354228799,PradhvinS,183878587,Ahmad Akram,Akramsayshello,,402,202,Sat Aug 28 03:15:07 +0000 2010,77952,,,0,False,en,Air France
164,Fri May 22 14:30:41 +0000 2020,1263839707428868098,Aviation bosses warn British quarantine will derail recovery of airlines https://t.co/7d86zYeBRp,[],http://rfi.my/5tCn.T,,,,567874662,NGUYEN Thanh-Binh,PhotoBinh,,1589,3345,Tue May 01 03:00:10 +0000 2012,4078,,,1,False,en,Air France
165,Fri May 22 14:30:33 +0000 2020,1263839672473542657,"Just over one year ago, Airbus announced it will end production of the A380 in 2021.  Meanwhile, the plane's retire… https://t.co/zzOTfYjjIl",[],https://twitter.com/i/web/status/1263839672473542657,,,,221630815,Amir Naghshineh-Pour,AmirNagh,"San Diego, CA",71,219,Wed Dec 01 04:51:15 +0000 2010,828,,,1,False,en,Air France
166,Fri May 22 14:28:59 +0000 2020,1263839279400185856,"Air France just retired its Airbus A380 superjumbo jet, a superjumbo which made its first flight just 15 years ago.",[],,,,,221630815,Amir Naghshineh-Pour,AmirNagh,"San Diego, CA",71,219,Wed Dec 01 04:51:15 +0000 2010,828,,,0,False,en,Air France
167,Fri May 22 14:27:14 +0000 2020,1263838838679429123,"@HardeepSPuri #AskHardeepPuri sir as per private airlines (KLM/ Air France) operating repatriation flights, MEA and… https://t.co/tNflUch72v","[{'text': 'AskHardeepPuri', 'indices': [14, 29]}]",https://twitter.com/i/web/status/1263838838679429123,1263703877204860930,2289628938,HardeepSPuri,68085794,AJ,ankyss,,20,44,Sun Aug 23 06:00:27 +0000 2009,5,,,0,False,en,Air France
168,Fri May 22 14:26:22 +0000 2020,1263838618461917184,"BREAKING Air France officially phase-out its entire Airbus A380 fleet immediately
https://t.co/BVu6X6FbCy",[],https://www.airlive.net/breaking-air-france-officially-phase-out-of-its-entire-airbus-a380-fleet-immediately/,,,,789501139,Francis Jenkins RE,RF_Jenkins,Sunny Wales,3005,3648,Wed Aug 29 14:48:51 +0000 2012,45909,,,0,False,en,Air France
169,Fri May 22 14:14:35 +0000 2020,1263835653147590657,Looking to exchange original Adidas Tango Europa 1988 European Championships Football. Original Made in France vers… https://t.co/g83X5Aty1r,[],https://twitter.com/i/web/status/1263835653147590657,,,,2298237578,Rob,Bobso1902,,250,416,Sat Jan 18 17:19:48 +0000 2014,3248,,,2,False,en,Air France
170,Fri May 22 14:13:01 +0000 2020,1263835260556652547,Chad: Addition of information on special Air France flight on 30 May from N’Djamena to Paris  ('Return to the UK' p… https://t.co/fPwh9CI7NZ,[],https://twitter.com/i/web/status/1263835260556652547,,,,65709091,travelmoneyfinder,travelmoneyfind,Cambridgeshire,1104,820,Fri Aug 14 19:08:51 +0000 2009,172,,,0,False,en,Air France
171,Fri May 22 14:12:34 +0000 2020,1263835145691377665,"@WhichUK @UK_CAA Air France issued a voucher despite a request on numerous occasions for a full refund, no luck yet… https://t.co/ukmq2dOSfq",[],https://twitter.com/i/web/status/1263835145691377665,1263789472522567685,20668126,WhichUK,820376222,Julie Fenwick,fenwick_julie,"Morpeth, England",71,141,Wed Sep 12 21:24:46 +0000 2012,1421,,,0,False,en,Air France
172,Fri May 22 14:12:01 +0000 2020,1263835008961314816,Chad: Addition of information on special Air France flight on 30 May from N’Djamena to Paris  ('Return to the UK' p… https://t.co/oBpXtDD4fa,[],https://twitter.com/i/web/status/1263835008961314816,,,,93381888,touchtree,touchtree_co_uk,Cambridgeshire UK,72,183,Sun Nov 29 11:28:00 +0000 2009,195,,,0,False,en,Air France
173,Fri May 22 13:59:57 +0000 2020,1263831973111291905,2015 saw one of the deadliest air tragedies in recent years when 224 people were killed after an Airbus operated by… https://t.co/hmyckzVPdN,[],https://twitter.com/i/web/status/1263831973111291905,1263830984182493185,286047338,mukeshrawat705,286047338,Mukesh Rawat,mukeshrawat705,New Delhi | Almora ,594,411,Fri Apr 22 07:37:26 +0000 2011,982,,,0,False,en,Air France
174,Fri May 22 13:56:05 +0000 2020,1263830998778875904,The fleet's first crash happened just a year later in 1988 after the captain of an Air France Flight 296 delayed ap… https://t.co/gaoYqflb6r,[],https://twitter.com/i/web/status/1263830998778875904,1263830940784234496,1222205423102648320,jaidee02912676,1222205423102648320,jaidee,jaidee02912676,The United Kingdom,43,61,Tue Jan 28 17:11:06 +0000 2020,1510,,,0,False,en,Air France
175,Fri May 22 13:47:31 +0000 2020,1263828842679959552,"@PeterStanford15 @ihsetan @patcondell I agree with you it was ""low level discussed"" but it was on twitter and the n… https://t.co/mUMfaYgDq5",[],https://twitter.com/i/web/status/1263828842679959552,1263827053373087744,912314251380801536,PeterStanford15,2478043610,Nel G,NellG1,Wellington,35,133,Mon May 05 08:40:03 +0000 2014,419,,,0,False,en,Air France
176,Fri May 22 13:47:29 +0000 2020,1263828835398823937,Special Air France flight from N’Djamena to Paris on Saturday 30 May. Reservations to be made through the Air Franc… https://t.co/QvXnX0IhDk,[],https://twitter.com/i/web/status/1263828835398823937,,,,975830118114447360,UK Government Office in Chad,UKinChad,N'Djamena,363,57,Mon Mar 19 20:23:24 +0000 2018,22,,,2,False,en,Air France
177,Fri May 22 13:41:36 +0000 2020,1263827352066371585,Air France has announced the immediate retirement of its @Airbus A380 fleet so I thought I'd blog about the time I… https://t.co/oXD1aBkvZu,[],https://twitter.com/i/web/status/1263827352066371585,,,,64472747,Thomas Pallini,tpallini,"New York, USA",734,890,Mon Aug 10 18:21:58 +0000 2009,3139,,,0,False,en,Air France
178,Fri May 22 13:33:32 +0000 2020,1263825323948486657,i miss france :/ the air jus hit different out there and lemme tell y’all about those Sexi men,[],,,,,970826736,jaechelle 🧚‍♀️,0utbloom,pittsburgh - nyc,2360,155,Sun Nov 25 21:38:17 +0000 2012,28920,,,0,False,en,Air France
179,Fri May 22 13:29:19 +0000 2020,1263824261661241346,@joleeworld @LBIAirport Thank you have an Air France plane heading your way!,[],,1263823434154422273,1053280381,joleeworld,57658015,Rachel Illsley,rachelillsley,Wakefield,261,250,Fri Jul 17 14:35:08 +0000 2009,726,,,0,False,en,Air France
180,Fri May 22 13:23:38 +0000 2020,1263822832716349440,"Vice Air Marshall has confirmed that plane was 9-10 years old &amp; bought from France.
10 minutes before landing there… https://t.co/Sl4wnQhUYp",[],https://twitter.com/i/web/status/1263822832716349440,1263817070912962562,4159407853,parrayfaisal08,4159407853,Parray faisal ✈,parrayfaisal08,"Pattan, Jammu And Kashmir",35,34,Sat Nov 07 17:29:49 +0000 2015,3508,,,0,False,en,Air France
181,Fri May 22 13:23:16 +0000 2020,1263822741658112000,#Chad Addition of information on special Air France flight on 30 May from N’Djamena to Paris and updated informatio… https://t.co/3u0UEUDGuj,"[{'text': 'Chad', 'indices': [0, 5]}]",https://twitter.com/i/web/status/1263822741658112000,,,,44373112,FCO travel advice,FCOtravel,London,116613,13354,Wed Jun 03 14:49:14 +0000 2009,467,,,2,False,en,Air France
182,Fri May 22 13:22:27 +0000 2020,1263822533343825921,@thetimes I’m not remotely knowledgable in this field but why doesn’t Air France fly soldiers to and from other cou… https://t.co/16W1yJWOoR,[],https://twitter.com/i/web/status/1263822533343825921,1263820940183506944,6107422,thetimes,1263093342801461248,Nicholas Ward,Nichola20950519,"London, England",2,49,Wed May 20 13:05:04 +0000 2020,49,,,0,False,en,Air France
183,Fri May 22 13:16:25 +0000 2020,1263821014947028994,Sky News at last reporting on the illegal economic migrants coming over from France.  No mention of Nigel Farage ra… https://t.co/Iz6UoLMYqr,[],https://twitter.com/i/web/status/1263821014947028994,,,,949053447952912385,Craig Smith,cwsmith1,,403,84,Thu Jan 04 23:02:29 +0000 2018,13317,,,1,False,en,Air France
184,Fri May 22 13:16:07 +0000 2020,1263820940183506944,"Air France has said it is permanently withdrawing its fleet of Airbus A380s, dealing another blow to the world’s la… https://t.co/KKD0BQnJKi",[],https://twitter.com/i/web/status/1263820940183506944,,,,6107422,The Times,thetimes,London,1393673,783,Thu May 17 13:35:19 +0000 2007,2084,,,15,False,en,Air France
185,Fri May 22 13:02:53 +0000 2020,1263817609780375553,"So.. Air France / KLM are willfully violating EU law with regards to providing refunds for cancelled flights! 
Now… https://t.co/Q8Y4BMPgB1",[],https://twitter.com/i/web/status/1263817609780375553,,,,957389511301914629,MSarge510,MSarge510,New Zealand,110,87,Sat Jan 27 23:07:01 +0000 2018,1017,,,0,False,en,Air France
186,Fri May 22 12:59:15 +0000 2020,1263816694054567936,"Air France just retired its Airbus A380 superjumbo jet, a superjumbo which made its first flight just 15 years ago.… https://t.co/6KMBByQK3x",[],https://twitter.com/i/web/status/1263816694054567936,,,,1187200368,Tatenda Mugabe,tatemug,Zimbabwe,860,591,Sat Feb 16 19:27:30 +0000 2013,4919,,,0,False,en,Air France
187,Fri May 22 12:57:32 +0000 2020,1263816264742572033,#WingFriday A320 Landing in #Paris CDG with Air France 🇫🇷 from #Edinburgh 😍#AvGeek #aviation https://t.co/nGubP2q3ua,"[{'text': 'WingFriday', 'indices': [0, 11]}, {'text': 'Paris', 'indices': [28, 34]}, {'text': 'Edinburgh', 'indices': [63, 73]}, {'text': 'AvGeek', 'indices': [75, 82]}, {'text': 'aviation', 'indices': [83, 92]}]",,,,,4012246095,David Muir,davidmuiredin,"Edinburgh, Scotland",262,309,Wed Oct 21 21:33:22 +0000 2015,4807,,,2,False,en,Air France
188,Fri May 22 12:51:30 +0000 2020,1263814744311508993,Special Air France flight from N’Djamena to Paris on Saturday 30 May. Reservations to be made through the Air Franc… https://t.co/vKVLA9KFgx,[],https://twitter.com/i/web/status/1263814744311508993,,,,975830118114447360,UK Government Office in Chad,UKinChad,N'Djamena,363,57,Mon Mar 19 20:23:24 +0000 2018,22,,,2,False,en,Air France
189,Fri May 22 12:38:17 +0000 2020,1263811419771940865,"Air France immediately &amp; permanently withdraws A380s; a very sensible decision

Air France phasing out A380s also m… https://t.co/rDXM8KCyVn",[],https://twitter.com/i/web/status/1263811419771940865,,,,142669873,Qadir Saheed ✈🚁🚀🛰🌏,QadirSaheed,Worldwide,99,191,Tue May 11 12:56:04 +0000 2010,1473,,,0,False,en,Air France
190,Fri May 22 12:36:37 +0000 2020,1263810999766921217,So BA is definitely keeping their A380 fleet. Emirates is keeping some. What did Qantas &amp; Lufthansa say? Air France… https://t.co/OKRfDNSF0y,[],https://twitter.com/i/web/status/1263810999766921217,,,,213364197,Tichaona Chitsinde,TiChitsinde,Africa,5409,921,Mon Nov 08 18:44:05 +0000 2010,1018,,,0,False,en,Air France
191,Fri May 22 12:27:44 +0000 2020,1263808763074617350,Castles in the Air - Looking forward to when we can travel again? Some beautiful destinations for your wish list...… https://t.co/cB9bwxGrNW,[],https://twitter.com/i/web/status/1263808763074617350,,,,4783768283,Anthology Magazine,anthology_mag,,169,84,Tue Jan 12 11:39:50 +0000 2016,520,,,0,False,en,Air France
192,Fri May 22 12:25:27 +0000 2020,1263808188341784576,#PIA #PIAPlanCrash  Airbus A320 family are narrow-body airliners designed and produced by Airbus. The A320 was laun… https://t.co/5QBfabloVg,"[{'text': 'PIA', 'indices': [0, 4]}, {'text': 'PIAPlanCrash', 'indices': [5, 18]}]",https://twitter.com/i/web/status/1263808188341784576,,,,354805681,Waseem Solangi,waseem_solangii,"West Africa|Sindh,Pakistan",480,759,Sun Aug 14 09:56:00 +0000 2011,4389,,,0,False,en,Air France
193,Fri May 22 12:24:51 +0000 2020,1263808038911213573,"@airfrance phasing out its @Airbus A380s also means the end of its quads. We look into why this is very good, toget… https://t.co/epEh2b6fVc",[],https://twitter.com/i/web/status/1263808038911213573,,106062176,airfrance,24858418,anna.aero,annaaero,"London, UK",8528,977,Tue Mar 17 08:52:59 +0000 2009,184,,,0,False,en,Air France
194,Fri May 22 12:24:46 +0000 2020,1263808017872584705,I flew on an Air France Airbus A380 2 years before the airline suddenly retired the world's largest passenger plane… https://t.co/0bF4KTKKj2,[],https://twitter.com/i/web/status/1263808017872584705,,,,20562637,Business Insider,businessinsider,"New York, NY",2965131,285,Wed Feb 11 01:18:18 +0000 2009,1126,,,3,False,en,Air France
195,Fri May 22 12:23:35 +0000 2020,1263807721725296642,I flew on an Air France Airbus A380 2 years before the airline suddenly retired the world's largest passenger plane… https://t.co/8AqPxMFxaW,[],https://twitter.com/i/web/status/1263807721725296642,,,,195065032,"HP Targeting, Inc.",HPTarget,California,3801,1999,Sat Sep 25 18:13:26 +0000 2010,51019,,,0,False,en,Air France
196,Fri May 22 12:23:27 +0000 2020,1263807687978037249,Business Insider - I flew on an Air France Airbus A380 2 years before the airline suddenly retired the world's larg… https://t.co/Ka3iGdF004,[],https://twitter.com/i/web/status/1263807687978037249,,,,7228352,Jason S ♋🇺🇸,theluckyman,United States,6019,6621,Tue Jul 03 13:15:57 +0000 2007,10944,,,0,False,en,Air France
197,Fri May 22 12:12:14 +0000 2020,1263804861612617728,"@libertyscott Man that sucks. Though the Air France ones are the worst I’ve been on. With I think QANTAS next, then… https://t.co/uWaGnV63PY",[],https://twitter.com/i/web/status/1263804861612617728,1263653515324358657,20428026,libertyscott,21627425,Bruce Hoult,BruceHoult,"Wellington, NZ",1190,339,Mon Feb 23 03:28:24 +0000 2009,464,,New Zealand,0,False,en,Air France
198,Fri May 22 12:11:00 +0000 2020,1263804554983940097,Air France permanently axes its A380 fleet. The aircraft were to have been retired in 2022. https://t.co/k1zGNOclc0,[],https://tinyurl.com/yaxpwqjg,,,,2525149488,Tom Quiggin,TomTSEC,Canada,13343,1917,Mon May 26 14:31:43 +0000 2014,37262,,,4,False,en,Air France
199,Fri May 22 12:05:37 +0000 2020,1263803196667056128,Air France immediately &amp; permanently withdraws A380s; a very sensible decision - https://t.co/HeXuDghcfw https://t.co/rs5BG1jVSH,[],http://anna.aero,,,,437598854,The Daily Sensible,daily_sensible,,39,1,Thu Dec 15 16:16:37 +0000 2011,0,,,0,False,en,Air France
200,Sat May 23 13:41:34 +0000 2020,1264189731857825792,@Milan_Vaishnav Kindly refer to the link  https://t.co/xJkD3KMlTg https://t.co/ot4JLYO53m. Thanks.,[],https://www.lufthansa.com/de/en/flight-information,1262713250225012736,92490571,Milan_Vaishnav,98649937,goibibo,goibibo,Gurgaon,70194,9400,Tue Dec 22 14:49:03 +0000 2009,1667,,,0,False,en,Lufthansa
201,Sat May 23 13:38:26 +0000 2020,1264188944356343808,anyone received anything from Ryanair re: refund or vouchers? Iv replied to their emails &amp; applied for vouchers fro… https://t.co/PRfIFSdzMY,[],https://twitter.com/i/web/status/1264188944356343808,,,,297075142,FG⚡️♦️🌑,whyalwaysfe,Kippax FF,2041,786,Wed May 11 21:59:22 +0000 2011,4443,,,0,False,en,Lufthansa
202,Sat May 23 13:31:40 +0000 2020,1264187241259294784,"@easyJet March trip no refund &amp; @lufthansa May trip no refund, you have disappointed me. @British_Airways  June tri… https://t.co/R6xLMaw8YD",[],https://twitter.com/i/web/status/1264187241259294784,,38676903,easyJet,465997665,Lucy Gaunt,LucyGaunt,"Royston, Hertfordshire",872,1232,Mon Jan 16 23:30:42 +0000 2012,1527,,,0,False,en,Lufthansa
203,Sat May 23 13:25:34 +0000 2020,1264185706169106432,"Dear Sir, please allow international flights to opearate. More than a lac of people waiting to return in US itself… https://t.co/3cOVXOzn0l",[],https://twitter.com/i/web/status/1264185706169106432,,,,68607245,Chandrachudan Iyer,chandrachudan,"Chennai, Tamil Nadu",85,17,Tue Aug 25 04:26:24 +0000 2009,630,,,0,False,en,Lufthansa
204,Sat May 23 13:22:12 +0000 2020,1264184857565040641,Any thoughts or stats on the distributive effects of Corona #StateAid in 🇩🇪? Who benefits from purchase premia for… https://t.co/eUoE5U1bhT,"[{'text': 'StateAid', 'indices': [60, 69]}]",https://twitter.com/i/web/status/1264184857565040641,,,,1251448018664140800,Charlotte Simmons 🇪🇺,Charlotsimmons,"Ile-de-France, France",22,313,Sat Apr 18 09:50:44 +0000 2020,238,,,0,False,en,Lufthansa
205,Sat May 23 13:22:07 +0000 2020,1264184839928008705,"For the first time in my life, I have spotted an Embraer.

This is Lufthansa Regional D-AECA, an Embraer 190LR, rou… https://t.co/FAGQlCjAhm",[],https://twitter.com/i/web/status/1264184839928008705,,,,1251874760792866817,Soesterberg Air Base Spotter,EHSBspotter,EHSB,150,49,Sun Apr 19 14:06:46 +0000 2020,436,,,3,False,en,Lufthansa
